Артикул,Бренд,Название,Характеристики,Аналоги,Марка,Модель
2445037120,Hyundai / Kia,2445037120 Hyundai / Kia Обвідний ролик ременя ГРМ, , ,"HYUNDAI|
KIA|
","Coupe купе 2001 р. - 2009 р.,
H-1 фургон 1997 р. - 2008 р.,
H 100 пікап 1996 р. - 2001 р.,
Tucson позашляховик 2004 р. - 2021 р.,
XG седан 1998 р. - 2005 р.,
H100 автобус 1993 р. - 2004 р.,
Trajet мінівен 2000 р. - 2008 р.,
Santa Fé позашляховик 2005 р. - 2012 р.,
H-1 мінівен 1997 р. - 2007 р.,
Grandeur седан 2003 р. - Наш час,
Santa Fé позашляховик 2000 р. - 2006 р.,
Coupe купе 1996 р. - 2002 р.,
Santamo мінівен 1998 р. - 2002 р.,
Highway фургон 2000 р. - 2004 р.,
H-1 з бортом 2000 р. - 2005 р.,
Elantra хетчбек 2000 р. - 2006 р.,
H100 з бортом 1993 р. - 1998 р.,
Sonata седан 1998 р. - 2005 р.,
H100 фургон 1993 р. - 2004 р.,
XG седан 2000 р. - 2005 р.,
Galloper позашляховик 1997 р. - 2003 р.,
Terracan позашляховик 2001 р. - 2008 р.,
Grandeur седан 2011 р. - Наш час|
Carnival мінівен 2005 р. - Наш час,
Magentis седан 2001 р. - Наш час,
Magentis седан 2005 р. - Наш час,
Sportage позашляховик 2004 р. - Наш час,
Pregio фургон 1997 р. - Наш час,
K2500 з бортом 2003 р. - Наш час|
"
03C109571F,VAG,03C109571F VAG Натягувач ланцюга, , ,"AUDI|
SEAT|
SKODA|
VW|
","A1 хетчбек 2010 р. - Наш час,
A3 кабріолет 2008 р. - 2013 р.,
A1 хетчбек 2011 р. - Наш час,
A3 хетчбек 2003 р. - 2012 р.,
A8 седан 2009 р. - Наш час,
A4 універсал 2007 р. - 2015 р.,
A3 хетчбек 2004 р. - 2013 р.|
Cordoba седан 2002 р. - 2009 р.,
Leon хетчбек 2005 р. - 2021 р.,
Ibiza купе 2008 р. - Наш час,
Ibiza універсал 2010 р. - Наш час,
Alhambra мінівен 2010 р. - Наш час,
Ibiza хетчбек 2008 р. - Наш час,
Altea мінівен 2004 р. - Наш час,
Toledo мінівен 2004 р. - 2009 р.,
Ibiza хетчбек 2002 р. - 2009 р.,
Toledo хетчбек 2012 р. - Наш час,
Altea мінівен 2006 р. - Наш час|
Roomster мінівен 2006 р. - 2015 р.,
Fabia хетчбек 1999 р. - 2008 р.,
Fabia седан 1999 р. - 2007 р.,
Superb хетчбек 2008 р. - 2015 р.,
Fabia хетчбек 2006 р. - 2014 р.,
Fabia фургон 2001 р. - 2007 р.,
Octavia універсал 2004 р. - 2013 р.,
Rapid хетчбек 2012 р. - Наш час,
Roomster фургон 2007 р. - 2015 р.,
Fabia універсал 2000 р. - 2007 р.,
Octavia хетчбек 2004 р. - 2013 р.,
Superb універсал 2009 р. - 2015 р.,
Fabia універсал 2007 р. - 2014 р.,
Yeti позашляховик 2009 р. - Наш час|
Eos кабріолет 2006 р. - 2021 р.,
Golf універсал 2009 р. - 2013 р.,
Jetta седан 2005 р. - 2010 р.,
Passat купе 2008 р. - 2012 р.,
CC купе 2011 р. - Наш час,
Sharan мінівен 2010 р. - Наш час,
Beetle кабріолет 2011 р. - Наш час,
Golf хетчбек 2008 р. - 2013 р.,
Golf універсал 2013 р. - Наш час,
Passat універсал 2012 р. - 2014 р.,
Jetta седан 2010 р. - Наш час,
Passat седан 2010 р. - 2014 р.,
Passat універсал 2005 р. - 2011 р.,
Beetle хетчбек 2011 р. - Наш час,
Golf хетчбек 2012 р. - Наш час,
Tiguan позашляховик 2007 р. - Наш час,
Golf універсал 2007 р. - 2009 р.,
Passat універсал 2010 р. - 2015 р.,
Polo хетчбек 2009 р. - Наш час,
Tiguan позашляховик 2016 р. - Наш час,
Touran мінівен 2010 р. - 2015 р.,
Polo седан 2009 р. - Наш час,
Passat седан 2005 р. - 2010 р.,
Golf хетчбек 2005 р. - 2013 р.,
Golf кабріолет 2011 р. - Наш час,
Scirocco купе 2008 р. - Наш час,
Polo седан 2002 р. - Наш час,
Touran мінівен 2003 р. - 2010 р.,
Polo хетчбек 2001 р. - 2012 р.,
Golf хетчбек 2014 р. - Наш час,
Golf хетчбек 2003 р. - 2009 р.|
"
551003510,INA,551003510 INA Натягувач ланцюга, , ,"FORD|
","Ka хетчбек 1996 р. - 2008 р.,
Fiesta хетчбек 2001 р. - 2010 р.,
Ka кабріолет 2003 р. - 2005 р.,
Fiesta фургон 2003 р. - 2010 р.|
"
541136,Maxgear,541136 Maxgear Натягувач ланцюга, , ,"MERCEDES-BENZ|
","M-Class позашляховик 2011 р. - Наш час,
C-Class універсал 2007 р. - 2014 р.,
S-Class седан 2005 р. - 2013 р.,
Sprinter автобус 2006 р. - Наш час,
Vito автобус 2003 р. - Наш час,
E-Class купе 2009 р. - Наш час,
CLS купе 2011 р. - Наш час,
Sprinter з бортом 2006 р. - Наш час,
E-Class седан 2009 р. - Наш час,
Viano мінівен 2003 р. - Наш час,
CLA-Class купе 2013 р. - Наш час,
SLK кабріолет 2011 р. - Наш час,
B-Class хетчбек 2011 р. - Наш час,
C-Class седан 2013 р. - Наш час,
A-Class хетчбек 2012 р. - Наш час,
S-Class седан 2013 р. - Наш час,
E-Class кабріолет 2010 р. - Наш час,
GLK-Class позашляховик 2008 р. - Наш час,
GLA-Class позашляховик 2013 р. - Наш час,
E-Class універсал 2009 р. - Наш час,
Sprinter фургон 2006 р. - Наш час,
C-Class купе 2011 р. - Наш час,
C-Class седан 2007 р. - 2014 р.,
V-Class мінівен 2014 р. - Наш час,
Vito / Mixto фургон 2003 р. - Наш час,
C-Class універсал 2014 р. - Наш час,
CLS універсал 2012 р. - Наш час|
"
b1t001,Borsehung,b1t001 Borsehung Натягувач ланцюга, , ,"SEAT|
SKODA|
VW|
","Cordoba седан 2002 р. - 2009 р.,
Leon хетчбек 2005 р. - 2021 р.,
Ibiza купе 2008 р. - Наш час,
Ibiza універсал 2010 р. - Наш час,
Alhambra мінівен 2010 р. - Наш час,
Ibiza хетчбек 2008 р. - Наш час,
Altea мінівен 2004 р. - Наш час,
Ibiza хетчбек 2002 р. - 2009 р.,
Toledo хетчбек 2012 р. - Наш час,
Altea мінівен 2006 р. - Наш час|
Roomster мінівен 2006 р. - 2015 р.,
Fabia хетчбек 1999 р. - 2008 р.,
Fabia седан 1999 р. - 2007 р.,
Superb хетчбек 2008 р. - 2015 р.,
Fabia хетчбек 2006 р. - 2014 р.,
Fabia фургон 2001 р. - 2007 р.,
Octavia універсал 2004 р. - 2013 р.,
Rapid хетчбек 2012 р. - Наш час,
Roomster фургон 2007 р. - 2015 р.,
Fabia універсал 2000 р. - 2007 р.,
Octavia хетчбек 2004 р. - 2013 р.,
Superb універсал 2009 р. - 2015 р.,
Fabia універсал 2007 р. - 2014 р.,
Yeti позашляховик 2009 р. - Наш час|
Fox хетчбек 2003 р. - Наш час,
Golf універсал 2009 р. - 2013 р.,
Jetta седан 2005 р. - 2010 р.,
Passat купе 2008 р. - 2012 р.,
CC купе 2011 р. - Наш час,
Sharan мінівен 2010 р. - Наш час,
Beetle кабріолет 2011 р. - Наш час,
Golf хетчбек 2008 р. - 2013 р.,
Jetta седан 2010 р. - Наш час,
Passat седан 2010 р. - 2014 р.,
Passat універсал 2005 р. - 2011 р.,
Beetle хетчбек 2011 р. - Наш час,
Polo седан 1995 р. - 2006 р.,
Tiguan позашляховик 2007 р. - Наш час,
Golf універсал 2007 р. - 2009 р.,
Passat універсал 2010 р. - 2015 р.,
Polo хетчбек 2009 р. - Наш час,
Touran мінівен 2010 р. - 2015 р.,
Passat седан 2005 р. - 2010 р.,
Golf хетчбек 2005 р. - 2013 р.,
Golf кабріолет 2011 р. - Наш час,
Scirocco купе 2008 р. - Наш час,
Touran мінівен 2003 р. - 2010 р.,
Caddy фургон 1995 р. - 2004 р.,
Polo хетчбек 2001 р. - 2012 р.,
Eos кабріолет 2006 р. - 2021 р.,
Golf хетчбек 2003 р. - 2009 р.|
"
30101796,SWAG,30101796 SWAG Натягувач ланцюга, , ,"AUDI|
SEAT|
SKODA|
","Q3 позашляховик 2018 р. - 2021 р.,
A1 хетчбек 2018 р. - 2021 р.|
Tarraco позашляховик 2018 р. - 2021 р.|
Octavia універсал 2019 р. - 2021 р.|
"
101796,Febi,101796 Febi Натягувач ланцюга, , ,"AUDI|
SEAT|
SKODA|
","Q3 позашляховик 2018 р. - 2021 р.,
A1 хетчбек 2018 р. - 2021 р.|
Tarraco позашляховик 2018 р. - 2021 р.|
Octavia універсал 2019 р. - 2021 р.|
"
02454,Febi,02454 Febi Натягувач ланцюга, ,"SWAG 10 10 1800|
","MERCEDES-BENZ|
","190 седан 1982 р. - 1993 р.,
Kombi універсал 1985 р. - 1993 р.,
E-Class седан 1984 р. - 1993 р.,
SL кабріолет 1989 р. - 2001 р.,
G-Class позашляховик 1989 р. - Наш час,
Coupe купе 1987 р. - 1993 р.,
E-Class седан 1993 р. - 1996 р.,
E-Class універсал 1993 р. - 1996 р.,
SL кабріолет 1971 р. - 1989 р.,
S-Class седан 1979 р. - 1991 р.|
"
115868,Topran,115868 Topran Натягувач ланцюга, , ,"AUDI|
SEAT|
SKODA|
VW|
","A1 хетчбек 2010 р. - Наш час,
A3 кабріолет 2008 р. - 2013 р.,
A1 хетчбек 2011 р. - Наш час,
A3 хетчбек 2003 р. - 2012 р.,
A3 хетчбек 2004 р. - 2013 р.|
Leon хетчбек 2005 р. - 2021 р.,
Ibiza універсал 2010 р. - Наш час,
Ibiza купе 2008 р. - Наш час,
Ibiza хетчбек 2008 р. - Наш час,
Altea мінівен 2004 р. - Наш час,
Toledo хетчбек 2012 р. - Наш час,
Altea мінівен 2006 р. - Наш час|
Roomster мінівен 2006 р. - 2015 р.,
Fabia хетчбек 2006 р. - 2014 р.,
Octavia універсал 2004 р. - 2013 р.,
Rapid хетчбек 2012 р. - Наш час,
Roomster фургон 2007 р. - 2015 р.,
Octavia хетчбек 2004 р. - 2013 р.,
Fabia універсал 2007 р. - 2014 р.,
Yeti позашляховик 2009 р. - Наш час|
Beetle кабріолет 2011 р. - Наш час,
Golf хетчбек 2008 р. - 2013 р.,
Golf хетчбек 2005 р. - 2013 р.,
Golf кабріолет 2011 р. - Наш час,
Polo хетчбек 2009 р. - Наш час,
Jetta седан 2010 р. - Наш час,
Golf універсал 2009 р. - 2013 р.,
Caddy універсал 2004 р. - 2015 р.,
Beetle хетчбек 2011 р. - Наш час,
Caddy фургон 2004 р. - 2015 р.,
Touran мінівен 2010 р. - 2015 р.|
"
502631,Topran,502631 Topran Натягувач ланцюга, , ,"BMW|
","4 Series купе 2020 р. - 2021 р.,
3 Series седан 2018 р. - 2021 р.,
X6 позашляховик 2019 р. - 2021 р.,
1 Series хетчбек 2019 р. - 2021 р.,
X7 позашляховик 2019 р. - 2021 р.,
X4 позашляховик 2018 р. - 2021 р.,
2 Series купе 2019 р. - 2021 р.,
3 Series універсал 2019 р. - 2021 р.,
X5 позашляховик 2018 р. - 2021 р.|
"
551016510,INA,551016510 INA Натягувач ланцюга, , ,"AUDI|
","A4 кабріолет 2002 р. - 2009 р.,
A4 седан 2004 р. - 2008 р.,
A6 універсал 2005 р. - 2011 р.,
A6 седан 2004 р. - 2011 р.,
A4 універсал 2004 р. - 2008 р.|
"
551000810,INA,551 0008 10 INA Натягувач ланцюга, ,"FEBI BILSTEIN 08688|
SWAG 20 10 0003|
","BMW|
","Z Series кабріолет 1995 р. - 2003 р.,
3 Series купе 1992 р. - 1999 р.,
3 Series седан 1990 р. - 1998 р.,
3 Series седан 1982 р. - 1992 р.,
3 Series хетчбек 1994 р. - 2000 р.|
"
304755,Topran,304755 Topran Натягувач ланцюга, , ,"FORD|
MAZDA|
VOLVO|
","Transit фургон 2006 р. - Наш час,
Focus седан 2010 р. - Наш час,
Mondeo седан 2007 р. - 2015 р.,
Transit з бортом 2006 р. - 2014 р.,
S-Max мінівен 2006 р. - 2014 р.,
Fiesta хетчбек 2001 р. - 2010 р.,
Focus хетчбек 2004 р. - 2012 р.,
Galaxy мінівен 2006 р. - 2015 р.,
Focus хетчбек 2010 р. - Наш час,
C-Max мінівен 2007 р. - 2010 р.,
Mondeo універсал 2007 р. - 2015 р.,
Mondeo хетчбек 2000 р. - 2007 р.,
Focus універсал 2010 р. - Наш час,
Mondeo хетчбек 2007 р. - 2015 р.,
Focus мінівен 2003 р. - 2007 р.,
Mondeo універсал 2000 р. - 2007 р.,
Mondeo седан 2000 р. - 2007 р.,
Focus універсал 2004 р. - 2012 р.|
6 седан 2002 р. - 2008 р.,
MX-5 кабріолет 2005 р. - 2014 р.,
6 хетчбек 2002 р. - 2008 р.,
5 мінівен 2005 р. - 2010 р.,
3 седан 1999 р. - 2009 р.,
3 хетчбек 2003 р. - 2009 р.,
6 хетчбек 2007 р. - 2013 р.,
6 седан 2007 р. - 2013 р.,
3 хетчбек 2008 р. - 2014 р.,
6 універсал 2007 р. - 2013 р.|
S80 седан 2006 р. - Наш час,
C30 хетчбек 2006 р. - 2012 р.,
S40 седан 2004 р. - 2012 р.,
V70 універсал 2007 р. - Наш час,
V50 універсал 2003 р. - 2012 р.|
"
117375,Topran,117375 Topran Натягувач ланцюга, , ,"AUDI|
VW|
","Q8 позашляховик 2018 р. - 2021 р.,
Q3 позашляховик 2018 р. - 2021 р.|
Touareg позашляховик 2017 р. - 2021 р.|
"
04989,Febi,04989 Febi Натягувач ланцюга, ,"INA 551 0001 10|
SWAG 20 10 0004|
","BMW|
","3 Series універсал 1999 р. - 2005 р.,
5 Series універсал 2004 р. - 2010 р.,
5 Series седан 1995 р. - 2003 р.,
5 Series універсал 1991 р. - 1997 р.,
7 Series седан 1994 р. - 2001 р.,
5 Series седан 1987 р. - 1995 р.,
X3 позашляховик 2003 р. - 2011 р.,
3 Series хетчбек 1994 р. - 2000 р.,
3 Series седан 1998 р. - 2005 р.,
Z Series купе 1997 р. - 2003 р.,
3 Series хетчбек 2001 р. - 2005 р.,
5 Series універсал 1997 р. - 2004 р.,
5 Series седан 2001 р. - 2010 р.,
3 Series седан 1990 р. - 1998 р.,
7 Series седан 2001 р. - 2009 р.,
3 Series кабріолет 2000 р. - 2007 р.,
3 Series купе 1999 р. - 2006 р.,
3 Series купе 1992 р. - 1999 р.,
Z Series кабріолет 2003 р. - 2009 р.,
3 Series універсал 1995 р. - 1999 р.,
Z Series кабріолет 1995 р. - 2003 р.,
X5 позашляховик 2000 р. - 2007 р.,
3 Series кабріолет 1993 р. - 1999 р.|
"
551010610,INA,551010610 INA Натягувач ланцюга, , ,"SMART|
","Roadster кабріолет 2003 р. - 2005 р.,
City-Coupe купе 1998 р. - 2004 р.,
Fortwo кабріолет 2004 р. - 2007 р.,
Fortwo купе 2004 р. - 2007 р.,
Cabrio кабріолет 2000 р. - 2004 р.,
Crossblade кабріолет 2002 р. - 2003 р.,
Roadster купе 2003 р. - 2005 р.|
"
50936298,SWAG,50 93 6298 SWAG Натягувач ланцюга, ,"FEBI BILSTEIN 36298|
","FORD|
MAZDA|
VOLVO|
","Fiesta хетчбек 2001 р. - 2010 р.,
Maverick позашляховик 2001 р. - Наш час,
Mondeo універсал 2007 р. - 2015 р.,
Focus седан 2005 р. - Наш час,
Focus кабріолет 2006 р. - 2011 р.,
Transit з бортом 2006 р. - 2014 р.,
Focus універсал 2018 р. - 2021 р.,
C-Max мінівен 2007 р. - 2010 р.,
Ranger пікап 2011 р. - Наш час,
Mondeo хетчбек 2007 р. - 2015 р.,
Focus хетчбек 2010 р. - Наш час,
Mondeo седан 2007 р. - 2015 р.,
S-Max мінівен 2006 р. - 2014 р.,
Focus хетчбек 2004 р. - 2012 р.,
Focus хетчбек 2018 р. - 2021 р.,
Galaxy мінівен 2006 р. - 2015 р.,
Focus універсал 2010 р. - Наш час,
Focus мінівен 2003 р. - 2007 р.,
Focus універсал 2004 р. - 2012 р.,
Transit фургон 2006 р. - Наш час,
Focus седан 2010 р. - Наш час,
Transit автобус 2006 р. - Наш час,
Kuga позашляховик 2019 р. - 2021 р.|
5 мінівен 2010 р. - Наш час,
MX-5 кабріолет 2005 р. - 2014 р.,
3 седан 1999 р. - 2009 р.,
3 хетчбек 2003 р. - 2009 р.,
3 седан 2008 р. - Наш час,
3 хетчбек 2008 р. - 2014 р.|
S80 седан 2006 р. - Наш час,
C30 хетчбек 2006 р. - 2012 р.,
S40 седан 2004 р. - 2012 р.,
V70 універсал 2007 р. - Наш час,
V50 універсал 2003 р. - 2012 р.|
"
502630,Topran,502630 Topran Натягувач ланцюга, , ,"BMW|
","X6 позашляховик 2007 р. - 2021 р.,
3 Series універсал 1999 р. - 2005 р.,
X5 позашляховик 2006 р. - 2013 р.,
5 Series універсал 2004 р. - 2010 р.,
3 Series універсал 2004 р. - 2012 р.,
X3 позашляховик 2003 р. - 2011 р.,
3 Series седан 1998 р. - 2005 р.,
6 Series купе 2004 р. - 2010 р.,
3 Series хетчбек 2001 р. - 2005 р.,
5 Series седан 2001 р. - 2010 р.,
3 Series седан 2004 р. - 2011 р.,
7 Series седан 2001 р. - 2009 р.,
3 Series купе 2005 р. - 2013 р.,
3 Series кабріолет 2000 р. - 2007 р.,
3 Series купе 1999 р. - 2006 р.,
3 Series кабріолет 2006 р. - 2013 р.,
6 Series кабріолет 2004 р. - 2010 р.,
1 Series хетчбек 2003 р. - 2013 р.,
X5 позашляховик 2000 р. - 2007 р.,
1 Series хетчбек 2006 р. - 2012 р.|
"
